tollgate_id,time_window,direction,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,volume
3,10/5/2016 21:20,0,1013,1018,37,2.7,22.8,82,0,80
3,10/5/2016 21:20,1,1013,1018,37,2.7,22.8,82,0,5
2,10/5/2016 21:20,0,1013,1018,37,2.7,22.8,82,0,7
3,10/5/2016 21:40,0,1013,1018,37,2.7,22.8,82,0,53
3,10/5/2016 21:40,1,1013,1018,37,2.7,22.8,82,0,7
1,10/5/2016 21:40,0,1013,1018,37,2.7,22.8,82,0,52
1,10/5/2016 21:40,1,1013,1018,37,2.7,22.8,82,0,9
2,10/5/2016 21:40,0,1013,1018,37,2.7,22.8,82,0,4
1,10/5/2016 22:00,0,1013,1018,37,2.7,22.8,82,0,43
1,10/5/2016 22:00,1,1013,1018,37,2.7,22.8,82,0,3
3,10/5/2016 22:00,0,1013,1018,37,2.7,22.8,82,0,44
3,10/5/2016 22:00,1,1013,1018,37,2.7,22.8,82,0,2
2,10/5/2016 22:00,0,1013,1018,37,2.7,22.8,82,0,4
3,10/5/2016 22:20,0,1013,1018,37,2.7,22.8,82,0,42
3,10/5/2016 22:20,1,1013,1018,37,2.7,22.8,82,0,2
1,10/5/2016 22:20,0,1013,1018,37,2.7,22.8,82,0,43
1,10/5/2016 22:20,1,1013,1018,37,2.7,22.8,82,0,3
2,10/5/2016 22:20,0,1013,1018,37,2.7,22.8,82,0,2
1,10/5/2016 22:40,0,1013,1018,37,2.7,22.8,82,0,43
1,10/5/2016 22:40,1,1013,1018,37,2.7,22.8,82,0,5
3,10/5/2016 22:40,0,1013,1018,37,2.7,22.8,82,0,34
3,10/5/2016 22:40,1,1013,1018,37,2.7,22.8,82,0,7
2,10/5/2016 22:40,0,1013,1018,37,2.7,22.8,82,0,1
1,10/5/2016 23:00,0,1013,1018,37,2.7,22.8,82,0,27
1,10/5/2016 23:00,1,1013,1018,37,2.7,22.8,82,0,3
3,10/5/2016 23:00,0,1013,1018,37,2.7,22.8,82,0,11
3,10/5/2016 23:00,1,1013,1018,37,2.7,22.8,82,0,2
2,10/5/2016 23:00,0,1013,1018,37,2.7,22.8,82,0,1
1,10/5/2016 23:20,0,1013,1018,37,2.7,22.8,82,0,23
1,10/5/2016 23:20,1,1013,1018,37,2.7,22.8,82,0,6
3,10/5/2016 23:20,0,1013,1018,37,2.7,22.8,82,0,4
3,10/5/2016 23:20,1,1013,1018,37,2.7,22.8,82,0,4
3,10/5/2016 23:40,0,1013,1018,37,2.7,22.8,82,0,20
3,10/5/2016 23:40,1,1013,1018,37,2.7,22.8,82,0,7
1,10/5/2016 23:40,0,1013,1018,37,2.7,22.8,82,0,26
1,10/5/2016 23:40,1,1013,1018,37,2.7,22.8,82,0,4
3,10/6/2016 0:00,0,1014.9,1019.9,56,4.1,23.1,81,0,23
3,10/6/2016 0:00,1,1014.9,1019.9,56,4.1,23.1,81,0,38
1,10/6/2016 0:00,0,1014.9,1019.9,56,4.1,23.1,81,0,21
1,10/6/2016 0:00,1,1014.9,1019.9,56,4.1,23.1,81,0,36
3,10/6/2016 0:20,0,1014.9,1019.9,56,4.1,23.1,81,0,15
3,10/6/2016 0:20,1,1014.9,1019.9,56,4.1,23.1,81,0,31
1,10/6/2016 0:20,0,1014.9,1019.9,56,4.1,23.1,81,0,22
1,10/6/2016 0:20,1,1014.9,1019.9,56,4.1,23.1,81,0,23
3,10/6/2016 0:40,0,1014.9,1019.9,56,4.1,23.1,81,0,26
3,10/6/2016 0:40,1,1014.9,1019.9,56,4.1,23.1,81,0,36
1,10/6/2016 0:40,0,1014.9,1019.9,56,4.1,23.1,81,0,17
1,10/6/2016 0:40,1,1014.9,1019.9,56,4.1,23.1,81,0,7
3,10/6/2016 1:00,0,1014.9,1019.9,56,4.1,23.1,81,0,29
3,10/6/2016 1:00,1,1014.9,1019.9,56,4.1,23.1,81,0,2
1,10/6/2016 1:00,0,1014.9,1019.9,56,4.1,23.1,81,0,13
1,10/6/2016 1:00,1,1014.9,1019.9,56,4.1,23.1,81,0,6
2,10/6/2016 1:00,0,1014.9,1019.9,56,4.1,23.1,81,0,1
3,10/6/2016 1:20,0,1014.9,1019.9,56,4.1,23.1,81,0,22
3,10/6/2016 1:20,1,1014.9,1019.9,56,4.1,23.1,81,0,2
1,10/6/2016 1:20,0,1014.9,1019.9,56,4.1,23.1,81,0,10
1,10/6/2016 1:20,1,1014.9,1019.9,56,4.1,23.1,81,0,3
3,10/6/2016 1:40,0,1014.9,1019.9,56,4.1,23.1,81,0,12
3,10/6/2016 1:40,1,1014.9,1019.9,56,4.1,23.1,81,0,1
1,10/6/2016 1:40,0,1014.9,1019.9,56,4.1,23.1,81,0,9
1,10/6/2016 1:40,1,1014.9,1019.9,56,4.1,23.1,81,0,2
2,10/6/2016 1:40,0,1014.9,1019.9,56,4.1,23.1,81,0,1
3,10/6/2016 2:00,0,1014.9,1019.9,56,4.1,23.1,81,0,10
3,10/6/2016 2:00,1,1014.9,1019.9,56,4.1,23.1,81,0,4
1,10/6/2016 2:00,0,1014.9,1019.9,56,4.1,23.1,81,0,13
1,10/6/2016 2:00,1,1014.9,1019.9,56,4.1,23.1,81,0,6
3,10/6/2016 2:20,0,1014.9,1019.9,56,4.1,23.1,81,0,17
3,10/6/2016 2:20,1,1014.9,1019.9,56,4.1,23.1,81,0,2
1,10/6/2016 2:20,0,1014.9,1019.9,56,4.1,23.1,81,0,3
1,10/6/2016 2:20,1,1014.9,1019.9,56,4.1,23.1,81,0,6
1,10/6/2016 2:40,0,1014.9,1019.9,56,4.1,23.1,81,0,9
1,10/6/2016 2:40,1,1014.9,1019.9,56,4.1,23.1,81,0,7
3,10/6/2016 2:40,0,1014.9,1019.9,56,4.1,23.1,81,0,22
3,10/6/2016 2:40,1,1014.9,1019.9,56,4.1,23.1,81,0,2
3,10/6/2016 3:00,0,1014.9,1019.9,53,4.7,25.2,69,0,11
3,10/6/2016 3:00,1,1014.9,1019.9,53,4.7,25.2,69,0,5
1,10/6/2016 3:00,0,1014.9,1019.9,53,4.7,25.2,69,0,17
1,10/6/2016 3:00,1,1014.9,1019.9,53,4.7,25.2,69,0,3
3,10/6/2016 3:20,0,1014.9,1019.9,53,4.7,25.2,69,0,16
3,10/6/2016 3:20,1,1014.9,1019.9,53,4.7,25.2,69,0,3
1,10/6/2016 3:20,0,1014.9,1019.9,53,4.7,25.2,69,0,9
1,10/6/2016 3:20,1,1014.9,1019.9,53,4.7,25.2,69,0,8
1,10/6/2016 3:40,0,1014.9,1019.9,53,4.7,25.2,69,0,16
1,10/6/2016 3:40,1,1014.9,1019.9,53,4.7,25.2,69,0,8
3,10/6/2016 3:40,0,1014.9,1019.9,53,4.7,25.2,69,0,11
3,10/6/2016 3:40,1,1014.9,1019.9,53,4.7,25.2,69,0,2
1,10/6/2016 4:00,0,1014.9,1019.9,53,4.7,25.2,69,0,8
1,10/6/2016 4:00,1,1014.9,1019.9,53,4.7,25.2,69,0,7
3,10/6/2016 4:00,0,1014.9,1019.9,53,4.7,25.2,69,0,16
3,10/6/2016 4:00,1,1014.9,1019.9,53,4.7,25.2,69,0,1
3,10/6/2016 4:20,0,1014.9,1019.9,53,4.7,25.2,69,0,10
3,10/6/2016 4:20,1,1014.9,1019.9,53,4.7,25.2,69,0,6
1,10/6/2016 4:20,0,1014.9,1019.9,53,4.7,25.2,69,0,16
1,10/6/2016 4:20,1,1014.9,1019.9,53,4.7,25.2,69,0,10
3,10/6/2016 4:40,0,1014.9,1019.9,53,4.7,25.2,69,0,16
3,10/6/2016 4:40,1,1014.9,1019.9,53,4.7,25.2,69,0,9
1,10/6/2016 4:40,0,1014.9,1019.9,53,4.7,25.2,69,0,13
1,10/6/2016 4:40,1,1014.9,1019.9,53,4.7,25.2,69,0,9
3,10/6/2016 5:00,0,1014.9,1019.9,53,4.7,25.2,69,0,19
3,10/6/2016 5:00,1,1014.9,1019.9,53,4.7,25.2,69,0,13
1,10/6/2016 5:00,0,1014.9,1019.9,53,4.7,25.2,69,0,28
1,10/6/2016 5:00,1,1014.9,1019.9,53,4.7,25.2,69,0,18
2,10/6/2016 5:00,0,1014.9,1019.9,53,4.7,25.2,69,0,1
3,10/6/2016 5:20,0,1014.9,1019.9,53,4.7,25.2,69,0,20
3,10/6/2016 5:20,1,1014.9,1019.9,53,4.7,25.2,69,0,9
1,10/6/2016 5:20,0,1014.9,1019.9,53,4.7,25.2,69,0,26
1,10/6/2016 5:20,1,1014.9,1019.9,53,4.7,25.2,69,0,21
3,10/6/2016 5:40,0,1014.9,1019.9,53,4.7,25.2,69,0,36
3,10/6/2016 5:40,1,1014.9,1019.9,53,4.7,25.2,69,0,8
1,10/6/2016 5:40,0,1014.9,1019.9,53,4.7,25.2,69,0,28
1,10/6/2016 5:40,1,1014.9,1019.9,53,4.7,25.2,69,0,20
3,10/6/2016 6:00,0,1013.4,1018.4,59,1.5,23.9,82,0.8,39
3,10/6/2016 6:00,1,1013.4,1018.4,59,1.5,23.9,82,0.8,13
1,10/6/2016 6:00,0,1013.4,1018.4,59,1.5,23.9,82,0.8,46
1,10/6/2016 6:00,1,1013.4,1018.4,59,1.5,23.9,82,0.8,23
2,10/6/2016 6:00,0,1013.4,1018.4,59,1.5,23.9,82,0.8,1
3,10/6/2016 6:20,0,1013.4,1018.4,59,1.5,23.9,82,0.8,57
3,10/6/2016 6:20,1,1013.4,1018.4,59,1.5,23.9,82,0.8,10
1,10/6/2016 6:20,0,1013.4,1018.4,59,1.5,23.9,82,0.8,53
1,10/6/2016 6:20,1,1013.4,1018.4,59,1.5,23.9,82,0.8,22
2,10/6/2016 6:20,0,1013.4,1018.4,59,1.5,23.9,82,0.8,1
3,10/6/2016 6:40,0,1013.4,1018.4,59,1.5,23.9,82,0.8,73
3,10/6/2016 6:40,1,1013.4,1018.4,59,1.5,23.9,82,0.8,20
1,10/6/2016 6:40,0,1013.4,1018.4,59,1.5,23.9,82,0.8,72
1,10/6/2016 6:40,1,1013.4,1018.4,59,1.5,23.9,82,0.8,34
2,10/6/2016 6:40,0,1013.4,1018.4,59,1.5,23.9,82,0.8,2
1,10/6/2016 7:00,0,1013.4,1018.4,59,1.5,23.9,82,0.8,80
1,10/6/2016 7:00,1,1013.4,1018.4,59,1.5,23.9,82,0.8,14
3,10/6/2016 7:00,0,1013.4,1018.4,59,1.5,23.9,82,0.8,109
3,10/6/2016 7:00,1,1013.4,1018.4,59,1.5,23.9,82,0.8,22
2,10/6/2016 7:00,0,1013.4,1018.4,59,1.5,23.9,82,0.8,3
3,10/6/2016 7:20,0,1013.4,1018.4,59,1.5,23.9,82,0.8,131
3,10/6/2016 7:20,1,1013.4,1018.4,59,1.5,23.9,82,0.8,17
1,10/6/2016 7:20,0,1013.4,1018.4,59,1.5,23.9,82,0.8,114
1,10/6/2016 7:20,1,1013.4,1018.4,59,1.5,23.9,82,0.8,21
2,10/6/2016 7:20,0,1013.4,1018.4,59,1.5,23.9,82,0.8,7
3,10/6/2016 7:40,0,1013.4,1018.4,59,1.5,23.9,82,0.8,127
3,10/6/2016 7:40,1,1013.4,1018.4,59,1.5,23.9,82,0.8,16
1,10/6/2016 7:40,0,1013.4,1018.4,59,1.5,23.9,82,0.8,135
1,10/6/2016 7:40,1,1013.4,1018.4,59,1.5,23.9,82,0.8,18
2,10/6/2016 7:40,0,1013.4,1018.4,59,1.5,23.9,82,0.8,13
3,10/6/2016 8:00,0,1013.4,1018.4,59,1.5,23.9,82,0.8,124
3,10/6/2016 8:00,1,1013.4,1018.4,59,1.5,23.9,82,0.8,21
1,10/6/2016 8:00,0,1013.4,1018.4,59,1.5,23.9,82,0.8,122
1,10/6/2016 8:00,1,1013.4,1018.4,59,1.5,23.9,82,0.8,18
2,10/6/2016 8:00,0,1013.4,1018.4,59,1.5,23.9,82,0.8,8
1,10/6/2016 8:20,0,1013.4,1018.4,59,1.5,23.9,82,0.8,150
1,10/6/2016 8:20,1,1013.4,1018.4,59,1.5,23.9,82,0.8,21
3,10/6/2016 8:20,0,1013.4,1018.4,59,1.5,23.9,82,0.8,148
3,10/6/2016 8:20,1,1013.4,1018.4,59,1.5,23.9,82,0.8,18
2,10/6/2016 8:20,0,1013.4,1018.4,59,1.5,23.9,82,0.8,7
3,10/6/2016 8:40,0,1013.4,1018.4,59,1.5,23.9,82,0.8,129
3,10/6/2016 8:40,1,1013.4,1018.4,59,1.5,23.9,82,0.8,25
1,10/6/2016 8:40,0,1013.4,1018.4,59,1.5,23.9,82,0.8,170
1,10/6/2016 8:40,1,1013.4,1018.4,59,1.5,23.9,82,0.8,14
2,10/6/2016 8:40,0,1013.4,1018.4,59,1.5,23.9,82,0.8,19
1,10/6/2016 9:00,0,1014.2,1019.2,64,3.2,23,69,0,160
1,10/6/2016 9:00,1,1014.2,1019.2,64,3.2,23,69,0,20
3,10/6/2016 9:00,0,1014.2,1019.2,64,3.2,23,69,0,140
3,10/6/2016 9:00,1,1014.2,1019.2,64,3.2,23,69,0,28
2,10/6/2016 9:00,0,1014.2,1019.2,64,3.2,23,69,0,16
3,10/6/2016 9:20,0,1014.2,1019.2,64,3.2,23,69,0,169
3,10/6/2016 9:20,1,1014.2,1019.2,64,3.2,23,69,0,19
1,10/6/2016 9:20,0,1014.2,1019.2,64,3.2,23,69,0,189
1,10/6/2016 9:20,1,1014.2,1019.2,64,3.2,23,69,0,27
2,10/6/2016 9:20,0,1014.2,1019.2,64,3.2,23,69,0,12
3,10/6/2016 9:40,0,1014.2,1019.2,64,3.2,23,69,0,162
3,10/6/2016 9:40,1,1014.2,1019.2,64,3.2,23,69,0,28
1,10/6/2016 9:40,0,1014.2,1019.2,64,3.2,23,69,0,173
1,10/6/2016 9:40,1,1014.2,1019.2,64,3.2,23,69,0,23
2,10/6/2016 9:40,0,1014.2,1019.2,64,3.2,23,69,0,12
1,10/6/2016 10:00,0,1014.2,1019.2,64,3.2,23,69,0,178
1,10/6/2016 10:00,1,1014.2,1019.2,64,3.2,23,69,0,22
2,10/6/2016 10:00,0,1014.2,1019.2,64,3.2,23,69,0,17
3,10/6/2016 10:00,0,1014.2,1019.2,64,3.2,23,69,0,157
3,10/6/2016 10:00,1,1014.2,1019.2,64,3.2,23,69,0,29
1,10/6/2016 10:20,0,1014.2,1019.2,64,3.2,23,69,0,132
1,10/6/2016 10:20,1,1014.2,1019.2,64,3.2,23,69,0,32
3,10/6/2016 10:20,0,1014.2,1019.2,64,3.2,23,69,0,123
3,10/6/2016 10:20,1,1014.2,1019.2,64,3.2,23,69,0,28
2,10/6/2016 10:20,0,1014.2,1019.2,64,3.2,23,69,0,9
1,10/6/2016 10:40,0,1014.2,1019.2,64,3.2,23,69,0,130
1,10/6/2016 10:40,1,1014.2,1019.2,64,3.2,23,69,0,28
3,10/6/2016 10:40,0,1014.2,1019.2,64,3.2,23,69,0,91
3,10/6/2016 10:40,1,1014.2,1019.2,64,3.2,23,69,0,30
2,10/6/2016 10:40,0,1014.2,1019.2,64,3.2,23,69,0,7
2,10/6/2016 11:00,0,1014.2,1019.2,64,3.2,23,69,0,18
3,10/6/2016 11:00,0,1014.2,1019.2,64,3.2,23,69,0,105
3,10/6/2016 11:00,1,1014.2,1019.2,64,3.2,23,69,0,21
1,10/6/2016 11:00,0,1014.2,1019.2,64,3.2,23,69,0,147
1,10/6/2016 11:00,1,1014.2,1019.2,64,3.2,23,69,0,23
1,10/6/2016 11:20,0,1014.2,1019.2,64,3.2,23,69,0,135
1,10/6/2016 11:20,1,1014.2,1019.2,64,3.2,23,69,0,12
3,10/6/2016 11:20,0,1014.2,1019.2,64,3.2,23,69,0,95
3,10/6/2016 11:20,1,1014.2,1019.2,64,3.2,23,69,0,21
2,10/6/2016 11:20,0,1014.2,1019.2,64,3.2,23,69,0,12
1,10/6/2016 11:40,0,1014.2,1019.2,64,3.2,23,69,0,147
1,10/6/2016 11:40,1,1014.2,1019.2,64,3.2,23,69,0,34
3,10/6/2016 11:40,0,1014.2,1019.2,64,3.2,23,69,0,109
3,10/6/2016 11:40,1,1014.2,1019.2,64,3.2,23,69,0,16
2,10/6/2016 11:40,0,1014.2,1019.2,64,3.2,23,69,0,6
1,10/6/2016 12:00,0,1015.1,1020.1,85,1.5,22.2,74,0,113
1,10/6/2016 12:00,1,1015.1,1020.1,85,1.5,22.2,74,0,30
3,10/6/2016 12:00,0,1015.1,1020.1,85,1.5,22.2,74,0,99
3,10/6/2016 12:00,1,1015.1,1020.1,85,1.5,22.2,74,0,39
2,10/6/2016 12:00,0,1015.1,1020.1,85,1.5,22.2,74,0,8
1,10/6/2016 12:20,0,1015.1,1020.1,85,1.5,22.2,74,0,139
1,10/6/2016 12:20,1,1015.1,1020.1,85,1.5,22.2,74,0,14
3,10/6/2016 12:20,0,1015.1,1020.1,85,1.5,22.2,74,0,87
3,10/6/2016 12:20,1,1015.1,1020.1,85,1.5,22.2,74,0,25
2,10/6/2016 12:20,0,1015.1,1020.1,85,1.5,22.2,74,0,9
3,10/6/2016 12:40,0,1015.1,1020.1,85,1.5,22.2,74,0,92
3,10/6/2016 12:40,1,1015.1,1020.1,85,1.5,22.2,74,0,28
1,10/6/2016 12:40,0,1015.1,1020.1,85,1.5,22.2,74,0,140
1,10/6/2016 12:40,1,1015.1,1020.1,85,1.5,22.2,74,0,22
2,10/6/2016 12:40,0,1015.1,1020.1,85,1.5,22.2,74,0,11
1,10/6/2016 13:00,0,1015.1,1020.1,85,1.5,22.2,74,0,168
1,10/6/2016 13:00,1,1015.1,1020.1,85,1.5,22.2,74,0,31
3,10/6/2016 13:00,0,1015.1,1020.1,85,1.5,22.2,74,0,124
3,10/6/2016 13:00,1,1015.1,1020.1,85,1.5,22.2,74,0,38
2,10/6/2016 13:00,0,1015.1,1020.1,85,1.5,22.2,74,0,11
1,10/6/2016 13:20,0,1015.1,1020.1,85,1.5,22.2,74,0,192
1,10/6/2016 13:20,1,1015.1,1020.1,85,1.5,22.2,74,0,30
3,10/6/2016 13:20,0,1015.1,1020.1,85,1.5,22.2,74,0,110
3,10/6/2016 13:20,1,1015.1,1020.1,85,1.5,22.2,74,0,25
2,10/6/2016 13:20,0,1015.1,1020.1,85,1.5,22.2,74,0,23
1,10/6/2016 13:40,0,1015.1,1020.1,85,1.5,22.2,74,0,200
1,10/6/2016 13:40,1,1015.1,1020.1,85,1.5,22.2,74,0,20
3,10/6/2016 13:40,0,1015.1,1020.1,85,1.5,22.2,74,0,105
3,10/6/2016 13:40,1,1015.1,1020.1,85,1.5,22.2,74,0,30
2,10/6/2016 13:40,0,1015.1,1020.1,85,1.5,22.2,74,0,14
1,10/6/2016 14:00,0,1015.1,1020.1,85,1.5,22.2,74,0,202
1,10/6/2016 14:00,1,1015.1,1020.1,85,1.5,22.2,74,0,20
3,10/6/2016 14:00,0,1015.1,1020.1,85,1.5,22.2,74,0,111
3,10/6/2016 14:00,1,1015.1,1020.1,85,1.5,22.2,74,0,28
2,10/6/2016 14:00,0,1015.1,1020.1,85,1.5,22.2,74,0,16
3,10/6/2016 14:20,0,1015.1,1020.1,85,1.5,22.2,74,0,129
3,10/6/2016 14:20,1,1015.1,1020.1,85,1.5,22.2,74,0,19
1,10/6/2016 14:20,0,1015.1,1020.1,85,1.5,22.2,74,0,201
1,10/6/2016 14:20,1,1015.1,1020.1,85,1.5,22.2,74,0,20
2,10/6/2016 14:20,0,1015.1,1020.1,85,1.5,22.2,74,0,13
1,10/6/2016 14:40,0,1015.1,1020.1,85,1.5,22.2,74,0,201
1,10/6/2016 14:40,1,1015.1,1020.1,85,1.5,22.2,74,0,24
3,10/6/2016 14:40,0,1015.1,1020.1,85,1.5,22.2,74,0,129
3,10/6/2016 14:40,1,1015.1,1020.1,85,1.5,22.2,74,0,25
2,10/6/2016 14:40,0,1015.1,1020.1,85,1.5,22.2,74,0,13
1,10/6/2016 15:00,0,1014.2,1019.2,87,1.8,21.5,76,0,224
1,10/6/2016 15:00,1,1014.2,1019.2,87,1.8,21.5,76,0,12
3,10/6/2016 15:00,0,1014.2,1019.2,87,1.8,21.5,76,0,140
3,10/6/2016 15:00,1,1014.2,1019.2,87,1.8,21.5,76,0,23
2,10/6/2016 15:00,0,1014.2,1019.2,87,1.8,21.5,76,0,25
3,10/6/2016 15:20,0,1014.2,1019.2,87,1.8,21.5,76,0,97
3,10/6/2016 15:20,1,1014.2,1019.2,87,1.8,21.5,76,0,30
1,10/6/2016 15:20,0,1014.2,1019.2,87,1.8,21.5,76,0,209
1,10/6/2016 15:20,1,1014.2,1019.2,87,1.8,21.5,76,0,22
2,10/6/2016 15:20,0,1014.2,1019.2,87,1.8,21.5,76,0,15
1,10/6/2016 15:40,0,1014.2,1019.2,87,1.8,21.5,76,0,193
1,10/6/2016 15:40,1,1014.2,1019.2,87,1.8,21.5,76,0,22
3,10/6/2016 15:40,0,1014.2,1019.2,87,1.8,21.5,76,0,113
3,10/6/2016 15:40,1,1014.2,1019.2,87,1.8,21.5,76,0,21
2,10/6/2016 15:40,0,1014.2,1019.2,87,1.8,21.5,76,0,10
1,10/6/2016 16:00,0,1014.2,1019.2,87,1.8,21.5,76,0,201
1,10/6/2016 16:00,1,1014.2,1019.2,87,1.8,21.5,76,0,26
3,10/6/2016 16:00,0,1014.2,1019.2,87,1.8,21.5,76,0,104
3,10/6/2016 16:00,1,1014.2,1019.2,87,1.8,21.5,76,0,17
2,10/6/2016 16:00,0,1014.2,1019.2,87,1.8,21.5,76,0,18
1,10/6/2016 16:20,0,1014.2,1019.2,87,1.8,21.5,76,0,211
1,10/6/2016 16:20,1,1014.2,1019.2,87,1.8,21.5,76,0,23
3,10/6/2016 16:20,0,1014.2,1019.2,87,1.8,21.5,76,0,112
3,10/6/2016 16:20,1,1014.2,1019.2,87,1.8,21.5,76,0,19
2,10/6/2016 16:20,0,1014.2,1019.2,87,1.8,21.5,76,0,22
1,10/6/2016 16:40,0,1014.2,1019.2,87,1.8,21.5,76,0,170
1,10/6/2016 16:40,1,1014.2,1019.2,87,1.8,21.5,76,0,15
3,10/6/2016 16:40,0,1014.2,1019.2,87,1.8,21.5,76,0,95
3,10/6/2016 16:40,1,1014.2,1019.2,87,1.8,21.5,76,0,20
2,10/6/2016 16:40,0,1014.2,1019.2,87,1.8,21.5,76,0,11
1,10/6/2016 17:00,0,1014.2,1019.2,87,1.8,21.5,76,0,196
1,10/6/2016 17:00,1,1014.2,1019.2,87,1.8,21.5,76,0,12
3,10/6/2016 17:00,0,1014.2,1019.2,87,1.8,21.5,76,0,105
3,10/6/2016 17:00,1,1014.2,1019.2,87,1.8,21.5,76,0,17
2,10/6/2016 17:00,0,1014.2,1019.2,87,1.8,21.5,76,0,18
3,10/6/2016 17:20,0,1014.2,1019.2,87,1.8,21.5,76,0,106
3,10/6/2016 17:20,1,1014.2,1019.2,87,1.8,21.5,76,0,10
1,10/6/2016 17:20,0,1014.2,1019.2,87,1.8,21.5,76,0,163
1,10/6/2016 17:20,1,1014.2,1019.2,87,1.8,21.5,76,0,16
2,10/6/2016 17:20,0,1014.2,1019.2,87,1.8,21.5,76,0,11
3,10/6/2016 17:40,0,1014.2,1019.2,87,1.8,21.5,76,0,100
3,10/6/2016 17:40,1,1014.2,1019.2,87,1.8,21.5,76,0,16
1,10/6/2016 17:40,0,1014.2,1019.2,87,1.8,21.5,76,0,154
1,10/6/2016 17:40,1,1014.2,1019.2,87,1.8,21.5,76,0,19
2,10/6/2016 17:40,0,1014.2,1019.2,87,1.8,21.5,76,0,11
2,10/6/2016 18:00,0,1012.8,1017.8,4,1.5,20.9,80,0,14
1,10/6/2016 18:00,0,1012.8,1017.8,4,1.5,20.9,80,0,157
1,10/6/2016 18:00,1,1012.8,1017.8,4,1.5,20.9,80,0,15
3,10/6/2016 18:00,0,1012.8,1017.8,4,1.5,20.9,80,0,91
3,10/6/2016 18:00,1,1012.8,1017.8,4,1.5,20.9,80,0,12
3,10/6/2016 18:20,0,1012.8,1017.8,4,1.5,20.9,80,0,80
3,10/6/2016 18:20,1,1012.8,1017.8,4,1.5,20.9,80,0,12
1,10/6/2016 18:20,0,1012.8,1017.8,4,1.5,20.9,80,0,130
1,10/6/2016 18:20,1,1012.8,1017.8,4,1.5,20.9,80,0,10
2,10/6/2016 18:20,0,1012.8,1017.8,4,1.5,20.9,80,0,5
2,10/6/2016 18:40,0,1012.8,1017.8,4,1.5,20.9,80,0,8
1,10/6/2016 18:40,0,1012.8,1017.8,4,1.5,20.9,80,0,140
1,10/6/2016 18:40,1,1012.8,1017.8,4,1.5,20.9,80,0,17
3,10/6/2016 18:40,0,1012.8,1017.8,4,1.5,20.9,80,0,62
3,10/6/2016 18:40,1,1012.8,1017.8,4,1.5,20.9,80,0,3
1,10/6/2016 19:00,0,1012.8,1017.8,4,1.5,20.9,80,0,156
1,10/6/2016 19:00,1,1012.8,1017.8,4,1.5,20.9,80,0,2
3,10/6/2016 19:00,0,1012.8,1017.8,4,1.5,20.9,80,0,64
3,10/6/2016 19:00,1,1012.8,1017.8,4,1.5,20.9,80,0,10
2,10/6/2016 19:00,0,1012.8,1017.8,4,1.5,20.9,80,0,11
1,10/6/2016 19:20,0,1012.8,1017.8,4,1.5,20.9,80,0,140
1,10/6/2016 19:20,1,1012.8,1017.8,4,1.5,20.9,80,0,11
3,10/6/2016 19:20,0,1012.8,1017.8,4,1.5,20.9,80,0,90
3,10/6/2016 19:20,1,1012.8,1017.8,4,1.5,20.9,80,0,10
2,10/6/2016 19:20,0,1012.8,1017.8,4,1.5,20.9,80,0,9
3,10/6/2016 19:40,0,1012.8,1017.8,4,1.5,20.9,80,0,125
3,10/6/2016 19:40,1,1012.8,1017.8,4,1.5,20.9,80,0,9
2,10/6/2016 19:40,0,1012.8,1017.8,4,1.5,20.9,80,0,14
1,10/6/2016 19:40,0,1012.8,1017.8,4,1.5,20.9,80,0,133
1,10/6/2016 19:40,1,1012.8,1017.8,4,1.5,20.9,80,0,13
1,10/6/2016 20:00,0,1012.8,1017.8,4,1.5,20.9,80,0,145
1,10/6/2016 20:00,1,1012.8,1017.8,4,1.5,20.9,80,0,12
2,10/6/2016 20:00,0,1012.8,1017.8,4,1.5,20.9,80,0,10
3,10/6/2016 20:00,0,1012.8,1017.8,4,1.5,20.9,80,0,102
3,10/6/2016 20:00,1,1012.8,1017.8,4,1.5,20.9,80,0,8
3,10/6/2016 20:20,0,1012.8,1017.8,4,1.5,20.9,80,0,109
3,10/6/2016 20:20,1,1012.8,1017.8,4,1.5,20.9,80,0,8
1,10/6/2016 20:20,0,1012.8,1017.8,4,1.5,20.9,80,0,126
1,10/6/2016 20:20,1,1012.8,1017.8,4,1.5,20.9,80,0,6
2,10/6/2016 20:20,0,1012.8,1017.8,4,1.5,20.9,80,0,4
3,10/6/2016 20:40,0,1012.8,1017.8,4,1.5,20.9,80,0,79
3,10/6/2016 20:40,1,1012.8,1017.8,4,1.5,20.9,80,0,12
1,10/6/2016 20:40,0,1012.8,1017.8,4,1.5,20.9,80,0,85
1,10/6/2016 20:40,1,1012.8,1017.8,4,1.5,20.9,80,0,4
2,10/6/2016 20:40,0,1012.8,1017.8,4,1.5,20.9,80,0,3
3,10/6/2016 21:00,0,1012,1017,25,2.3,20.1,81,0,59
3,10/6/2016 21:00,1,1012,1017,25,2.3,20.1,81,0,11
1,10/6/2016 21:00,0,1012,1017,25,2.3,20.1,81,0,53
1,10/6/2016 21:00,1,1012,1017,25,2.3,20.1,81,0,5
2,10/6/2016 21:00,0,1012,1017,25,2.3,20.1,81,0,1
3,10/6/2016 21:20,0,1012,1017,25,2.3,20.1,81,0,83
3,10/6/2016 21:20,1,1012,1017,25,2.3,20.1,81,0,4
1,10/6/2016 21:20,0,1012,1017,25,2.3,20.1,81,0,66
