tollgate_id,time_window,Time,direction,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,volume,dayofweek
3,10/5/2016 14:20,2:20:00 AM,1,1011.5,1016.5,59,2,25.4,72,0,33,Wednesday
1,10/5/2016 14:20,2:20:00 AM,0,1011.5,1016.5,59,2,25.4,72,0,184,Wednesday
1,10/5/2016 14:20,2:20:00 AM,1,1011.5,1016.5,59,2,25.4,72,0,16,Wednesday
2,10/5/2016 14:20,2:20:00 AM,0,1011.5,1016.5,59,2,25.4,72,0,12,Wednesday
3,10/5/2016 14:40,2:40:00 AM,0,1011.5,1016.5,59,2,25.4,72,0,184,Wednesday
3,10/5/2016 14:40,2:40:00 AM,1,1011.5,1016.5,59,2,25.4,72,0,32,Wednesday
1,10/5/2016 14:40,2:40:00 AM,0,1011.5,1016.5,59,2,25.4,72,0,198,Wednesday
1,10/5/2016 14:40,2:40:00 AM,1,1011.5,1016.5,59,2,25.4,72,0,22,Wednesday
2,10/5/2016 14:40,2:40:00 AM,0,1011.5,1016.5,59,2,25.4,72,0,18,Wednesday
3,10/5/2016 15:00,3:00:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,148,Wednesday
3,10/5/2016 15:00,3:00:00 AM,1,1012.3,1017.3,8,3.3,24.7,76,0,19,Wednesday
1,10/5/2016 15:00,3:00:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,239,Wednesday
1,10/5/2016 15:00,3:00:00 AM,1,1012.3,1017.3,8,3.3,24.7,76,0,24,Wednesday
2,10/5/2016 15:00,3:00:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,14,Wednesday
3,10/5/2016 15:20,3:20:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,191,Wednesday
3,10/5/2016 15:20,3:20:00 AM,1,1012.3,1017.3,8,3.3,24.7,76,0,18,Wednesday
1,10/5/2016 15:20,3:20:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,217,Wednesday
1,10/5/2016 15:20,3:20:00 AM,1,1012.3,1017.3,8,3.3,24.7,76,0,17,Wednesday
2,10/5/2016 15:20,3:20:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,11,Wednesday
3,10/5/2016 15:40,3:40:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,169,Wednesday
3,10/5/2016 15:40,3:40:00 AM,1,1012.3,1017.3,8,3.3,24.7,76,0,21,Wednesday
1,10/5/2016 15:40,3:40:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,191,Wednesday
1,10/5/2016 15:40,3:40:00 AM,1,1012.3,1017.3,8,3.3,24.7,76,0,21,Wednesday
2,10/5/2016 15:40,3:40:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,13,Wednesday
3,10/5/2016 16:00,4:00:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,175,Wednesday
3,10/5/2016 16:00,4:00:00 AM,1,1012.3,1017.3,8,3.3,24.7,76,0,29,Wednesday
1,10/5/2016 16:00,4:00:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,253,Wednesday
1,10/5/2016 16:00,4:00:00 AM,1,1012.3,1017.3,8,3.3,24.7,76,0,18,Wednesday
2,10/5/2016 16:00,4:00:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,20,Wednesday
2,10/5/2016 16:20,4:20:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,20,Wednesday
1,10/5/2016 16:20,4:20:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,246,Wednesday
1,10/5/2016 16:20,4:20:00 AM,1,1012.3,1017.3,8,3.3,24.7,76,0,17,Wednesday
3,10/5/2016 16:20,4:20:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,149,Wednesday
3,10/5/2016 16:20,4:20:00 AM,1,1012.3,1017.3,8,3.3,24.7,76,0,26,Wednesday
2,10/5/2016 16:40,4:40:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,19,Wednesday
3,10/5/2016 16:40,4:40:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,176,Wednesday
3,10/5/2016 16:40,4:40:00 AM,1,1012.3,1017.3,8,3.3,24.7,76,0,14,Wednesday
1,10/5/2016 16:40,4:40:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,205,Wednesday
1,10/5/2016 16:40,4:40:00 AM,1,1012.3,1017.3,8,3.3,24.7,76,0,19,Wednesday
1,10/5/2016 17:00,5:00:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,163,Wednesday
1,10/5/2016 17:00,5:00:00 AM,1,1012.3,1017.3,8,3.3,24.7,76,0,10,Wednesday
2,10/5/2016 17:00,5:00:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,23,Wednesday
3,10/5/2016 17:00,5:00:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,154,Wednesday
3,10/5/2016 17:00,5:00:00 AM,1,1012.3,1017.3,8,3.3,24.7,76,0,8,Wednesday
3,10/5/2016 17:20,5:20:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,129,Wednesday
3,10/5/2016 17:20,5:20:00 AM,1,1012.3,1017.3,8,3.3,24.7,76,0,16,Wednesday
1,10/5/2016 17:20,5:20:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,179,Wednesday
1,10/5/2016 17:20,5:20:00 AM,1,1012.3,1017.3,8,3.3,24.7,76,0,16,Wednesday
2,10/5/2016 17:20,5:20:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,16,Wednesday
3,10/5/2016 17:40,5:40:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,108,Wednesday
3,10/5/2016 17:40,5:40:00 AM,1,1012.3,1017.3,8,3.3,24.7,76,0,12,Wednesday
1,10/5/2016 17:40,5:40:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,215,Wednesday
1,10/5/2016 17:40,5:40:00 AM,1,1012.3,1017.3,8,3.3,24.7,76,0,17,Wednesday
2,10/5/2016 17:40,5:40:00 AM,0,1012.3,1017.3,8,3.3,24.7,76,0,12,Wednesday
3,10/5/2016 18:00,6:00:00 AM,0,1012,1016.9,84,2,24.2,86,0,111,Wednesday
3,10/5/2016 18:00,6:00:00 AM,1,1012,1016.9,84,2,24.2,86,0,10,Wednesday
1,10/5/2016 18:00,6:00:00 AM,0,1012,1016.9,84,2,24.2,86,0,189,Wednesday
1,10/5/2016 18:00,6:00:00 AM,1,1012,1016.9,84,2,24.2,86,0,12,Wednesday
2,10/5/2016 18:00,6:00:00 AM,0,1012,1016.9,84,2,24.2,86,0,10,Wednesday
3,10/5/2016 18:20,6:20:00 AM,0,1012,1016.9,84,2,24.2,86,0,99,Wednesday
3,10/5/2016 18:20,6:20:00 AM,1,1012,1016.9,84,2,24.2,86,0,5,Wednesday
1,10/5/2016 18:20,6:20:00 AM,0,1012,1016.9,84,2,24.2,86,0,175,Wednesday
1,10/5/2016 18:20,6:20:00 AM,1,1012,1016.9,84,2,24.2,86,0,18,Wednesday
2,10/5/2016 18:20,6:20:00 AM,0,1012,1016.9,84,2,24.2,86,0,12,Wednesday
3,10/5/2016 18:40,6:40:00 AM,0,1012,1016.9,84,2,24.2,86,0,99,Wednesday
3,10/5/2016 18:40,6:40:00 AM,1,1012,1016.9,84,2,24.2,86,0,9,Wednesday
1,10/5/2016 18:40,6:40:00 AM,0,1012,1016.9,84,2,24.2,86,0,128,Wednesday
1,10/5/2016 18:40,6:40:00 AM,1,1012,1016.9,84,2,24.2,86,0,10,Wednesday
2,10/5/2016 18:40,6:40:00 AM,0,1012,1016.9,84,2,24.2,86,0,5,Wednesday
3,10/5/2016 19:00,7:00:00 AM,0,1012,1016.9,84,2,24.2,86,0,100,Wednesday
3,10/5/2016 19:00,7:00:00 AM,1,1012,1016.9,84,2,24.2,86,0,13,Wednesday
1,10/5/2016 19:00,7:00:00 AM,0,1012,1016.9,84,2,24.2,86,0,107,Wednesday
1,10/5/2016 19:00,7:00:00 AM,1,1012,1016.9,84,2,24.2,86,0,10,Wednesday
2,10/5/2016 19:00,7:00:00 AM,0,1012,1016.9,84,2,24.2,86,0,4,Wednesday
3,10/5/2016 19:20,7:20:00 AM,0,1012,1016.9,84,2,24.2,86,0,68,Wednesday
3,10/5/2016 19:20,7:20:00 AM,1,1012,1016.9,84,2,24.2,86,0,13,Wednesday
1,10/5/2016 19:20,7:20:00 AM,0,1012,1016.9,84,2,24.2,86,0,162,Wednesday
1,10/5/2016 19:20,7:20:00 AM,1,1012,1016.9,84,2,24.2,86,0,2,Wednesday
1,10/5/2016 19:40,7:40:00 AM,0,1012,1016.9,84,2,24.2,86,0,140,Wednesday
1,10/5/2016 19:40,7:40:00 AM,1,1012,1016.9,84,2,24.2,86,0,6,Wednesday
3,10/5/2016 19:40,7:40:00 AM,0,1012,1016.9,84,2,24.2,86,0,83,Wednesday
3,10/5/2016 19:40,7:40:00 AM,1,1012,1016.9,84,2,24.2,86,0,11,Wednesday
1,10/5/2016 20:00,8:00:00 AM,0,1012,1016.9,84,2,24.2,86,0,152,Wednesday
1,10/5/2016 20:00,8:00:00 AM,1,1012,1016.9,84,2,24.2,86,0,10,Wednesday
3,10/5/2016 20:00,8:00:00 AM,0,1012,1016.9,84,2,24.2,86,0,94,Wednesday
3,10/5/2016 20:00,8:00:00 AM,1,1012,1016.9,84,2,24.2,86,0,12,Wednesday
2,10/5/2016 20:00,8:00:00 AM,0,1012,1016.9,84,2,24.2,86,0,9,Wednesday
3,10/5/2016 20:20,8:20:00 AM,0,1012,1016.9,84,2,24.2,86,0,84,Wednesday
3,10/5/2016 20:20,8:20:00 AM,1,1012,1016.9,84,2,24.2,86,0,13,Wednesday
1,10/5/2016 20:20,8:20:00 AM,0,1012,1016.9,84,2,24.2,86,0,149,Wednesday
1,10/5/2016 20:20,8:20:00 AM,1,1012,1016.9,84,2,24.2,86,0,14,Wednesday
2,10/5/2016 20:20,8:20:00 AM,0,1012,1016.9,84,2,24.2,86,0,10,Wednesday
1,10/5/2016 20:40,8:40:00 AM,0,1012,1016.9,84,2,24.2,86,0,145,Wednesday
1,10/5/2016 20:40,8:40:00 AM,1,1012,1016.9,84,2,24.2,86,0,5,Wednesday
3,10/5/2016 20:40,8:40:00 AM,0,1012,1016.9,84,2,24.2,86,0,90,Wednesday
3,10/5/2016 20:40,8:40:00 AM,1,1012,1016.9,84,2,24.2,86,0,12,Wednesday
2,10/5/2016 20:40,8:40:00 AM,0,1012,1016.9,84,2,24.2,86,0,6,Wednesday
1,10/5/2016 21:00,9:00:00 AM,0,1013,1018,37,2.7,22.8,82,0,125,Wednesday
1,10/5/2016 21:00,9:00:00 AM,1,1013,1018,37,2.7,22.8,82,0,1,Wednesday
3,10/5/2016 21:00,9:00:00 AM,0,1013,1018,37,2.7,22.8,82,0,96,Wednesday
3,10/5/2016 21:00,9:00:00 AM,1,1013,1018,37,2.7,22.8,82,0,10,Wednesday
2,10/5/2016 21:00,9:00:00 AM,0,1013,1018,37,2.7,22.8,82,0,7,Wednesday
1,10/5/2016 21:20,9:20:00 AM,0,1013,1018,37,2.7,22.8,82,0,93,Wednesday
1,10/5/2016 21:20,9:20:00 AM,1,1013,1018,37,2.7,22.8,82,0,5,Wednesday
3,10/5/2016 21:20,9:20:00 AM,0,1013,1018,37,2.7,22.8,82,0,80,Wednesday
3,10/5/2016 21:20,9:20:00 AM,1,1013,1018,37,2.7,22.8,82,0,5,Wednesday
2,10/5/2016 21:20,9:20:00 AM,0,1013,1018,37,2.7,22.8,82,0,7,Wednesday
3,10/5/2016 21:40,9:40:00 AM,0,1013,1018,37,2.7,22.8,82,0,53,Wednesday
3,10/5/2016 21:40,9:40:00 AM,1,1013,1018,37,2.7,22.8,82,0,7,Wednesday
1,10/5/2016 21:40,9:40:00 AM,0,1013,1018,37,2.7,22.8,82,0,52,Wednesday
1,10/5/2016 21:40,9:40:00 AM,1,1013,1018,37,2.7,22.8,82,0,9,Wednesday
2,10/5/2016 21:40,9:40:00 AM,0,1013,1018,37,2.7,22.8,82,0,4,Wednesday
1,10/5/2016 22:00,10:00:00 AM,0,1013,1018,37,2.7,22.8,82,0,43,Wednesday
1,10/5/2016 22:00,10:00:00 AM,1,1013,1018,37,2.7,22.8,82,0,3,Wednesday
3,10/5/2016 22:00,10:00:00 AM,0,1013,1018,37,2.7,22.8,82,0,44,Wednesday
3,10/5/2016 22:00,10:00:00 AM,1,1013,1018,37,2.7,22.8,82,0,2,Wednesday
2,10/5/2016 22:00,10:00:00 AM,0,1013,1018,37,2.7,22.8,82,0,4,Wednesday
3,10/5/2016 22:20,10:20:00 AM,0,1013,1018,37,2.7,22.8,82,0,42,Wednesday
3,10/5/2016 22:20,10:20:00 AM,1,1013,1018,37,2.7,22.8,82,0,2,Wednesday
1,10/5/2016 22:20,10:20:00 AM,0,1013,1018,37,2.7,22.8,82,0,43,Wednesday
1,10/5/2016 22:20,10:20:00 AM,1,1013,1018,37,2.7,22.8,82,0,3,Wednesday
2,10/5/2016 22:20,10:20:00 AM,0,1013,1018,37,2.7,22.8,82,0,2,Wednesday
1,10/5/2016 22:40,10:40:00 AM,0,1013,1018,37,2.7,22.8,82,0,43,Wednesday
1,10/5/2016 22:40,10:40:00 AM,1,1013,1018,37,2.7,22.8,82,0,5,Wednesday
3,10/5/2016 22:40,10:40:00 AM,0,1013,1018,37,2.7,22.8,82,0,34,Wednesday
3,10/5/2016 22:40,10:40:00 AM,1,1013,1018,37,2.7,22.8,82,0,7,Wednesday
2,10/5/2016 22:40,10:40:00 AM,0,1013,1018,37,2.7,22.8,82,0,1,Wednesday
1,10/5/2016 23:00,11:00:00 AM,0,1013,1018,37,2.7,22.8,82,0,27,Wednesday
1,10/5/2016 23:00,11:00:00 AM,1,1013,1018,37,2.7,22.8,82,0,3,Wednesday
3,10/5/2016 23:00,11:00:00 AM,0,1013,1018,37,2.7,22.8,82,0,11,Wednesday
3,10/5/2016 23:00,11:00:00 AM,1,1013,1018,37,2.7,22.8,82,0,2,Wednesday
2,10/5/2016 23:00,11:00:00 AM,0,1013,1018,37,2.7,22.8,82,0,1,Wednesday
1,10/5/2016 23:20,11:20:00 AM,0,1013,1018,37,2.7,22.8,82,0,23,Wednesday
1,10/5/2016 23:20,11:20:00 AM,1,1013,1018,37,2.7,22.8,82,0,6,Wednesday
3,10/5/2016 23:20,11:20:00 AM,0,1013,1018,37,2.7,22.8,82,0,4,Wednesday
3,10/5/2016 23:20,11:20:00 AM,1,1013,1018,37,2.7,22.8,82,0,4,Wednesday
3,10/5/2016 23:40,11:40:00 AM,0,1013,1018,37,2.7,22.8,82,0,20,Wednesday
3,10/5/2016 23:40,11:40:00 AM,1,1013,1018,37,2.7,22.8,82,0,7,Wednesday
1,10/5/2016 23:40,11:40:00 AM,0,1013,1018,37,2.7,22.8,82,0,26,Wednesday
1,10/5/2016 23:40,11:40:00 AM,1,1013,1018,37,2.7,22.8,82,0,4,Wednesday
3,10/6/2016 0:00,12:00:00 PM,0,1014.9,1019.9,56,4.1,23.1,81,0,23,Thursday
3,10/6/2016 0:00,12:00:00 PM,1,1014.9,1019.9,56,4.1,23.1,81,0,38,Thursday
1,10/6/2016 0:00,12:00:00 PM,0,1014.9,1019.9,56,4.1,23.1,81,0,21,Thursday
1,10/6/2016 0:00,12:00:00 PM,1,1014.9,1019.9,56,4.1,23.1,81,0,36,Thursday
3,10/6/2016 0:20,12:20:00 PM,0,1014.9,1019.9,56,4.1,23.1,81,0,15,Thursday
3,10/6/2016 0:20,12:20:00 PM,1,1014.9,1019.9,56,4.1,23.1,81,0,31,Thursday
1,10/6/2016 0:20,12:20:00 PM,0,1014.9,1019.9,56,4.1,23.1,81,0,22,Thursday
1,10/6/2016 0:20,12:20:00 PM,1,1014.9,1019.9,56,4.1,23.1,81,0,23,Thursday
3,10/6/2016 0:40,12:40:00 PM,0,1014.9,1019.9,56,4.1,23.1,81,0,26,Thursday
3,10/6/2016 0:40,12:40:00 PM,1,1014.9,1019.9,56,4.1,23.1,81,0,36,Thursday
1,10/6/2016 0:40,12:40:00 PM,0,1014.9,1019.9,56,4.1,23.1,81,0,17,Thursday
1,10/6/2016 0:40,12:40:00 PM,1,1014.9,1019.9,56,4.1,23.1,81,0,7,Thursday
3,10/6/2016 1:00,1:00:00 AM,0,1014.9,1019.9,56,4.1,23.1,81,0,29,Thursday
3,10/6/2016 1:00,1:00:00 AM,1,1014.9,1019.9,56,4.1,23.1,81,0,2,Thursday
1,10/6/2016 1:00,1:00:00 AM,0,1014.9,1019.9,56,4.1,23.1,81,0,13,Thursday
1,10/6/2016 1:00,1:00:00 AM,1,1014.9,1019.9,56,4.1,23.1,81,0,6,Thursday
2,10/6/2016 1:00,1:00:00 AM,0,1014.9,1019.9,56,4.1,23.1,81,0,1,Thursday
3,10/6/2016 1:20,1:20:00 AM,0,1014.9,1019.9,56,4.1,23.1,81,0,22,Thursday
3,10/6/2016 1:20,1:20:00 AM,1,1014.9,1019.9,56,4.1,23.1,81,0,2,Thursday
1,10/6/2016 1:20,1:20:00 AM,0,1014.9,1019.9,56,4.1,23.1,81,0,10,Thursday
1,10/6/2016 1:20,1:20:00 AM,1,1014.9,1019.9,56,4.1,23.1,81,0,3,Thursday
3,10/6/2016 1:40,1:40:00 AM,0,1014.9,1019.9,56,4.1,23.1,81,0,12,Thursday
3,10/6/2016 1:40,1:40:00 AM,1,1014.9,1019.9,56,4.1,23.1,81,0,1,Thursday
1,10/6/2016 1:40,1:40:00 AM,0,1014.9,1019.9,56,4.1,23.1,81,0,9,Thursday
1,10/6/2016 1:40,1:40:00 AM,1,1014.9,1019.9,56,4.1,23.1,81,0,2,Thursday
2,10/6/2016 1:40,1:40:00 AM,0,1014.9,1019.9,56,4.1,23.1,81,0,1,Thursday
3,10/6/2016 2:00,2:00:00 AM,0,1014.9,1019.9,56,4.1,23.1,81,0,10,Thursday
3,10/6/2016 2:00,2:00:00 AM,1,1014.9,1019.9,56,4.1,23.1,81,0,4,Thursday
1,10/6/2016 2:00,2:00:00 AM,0,1014.9,1019.9,56,4.1,23.1,81,0,13,Thursday
1,10/6/2016 2:00,2:00:00 AM,1,1014.9,1019.9,56,4.1,23.1,81,0,6,Thursday
3,10/6/2016 2:20,2:20:00 AM,0,1014.9,1019.9,56,4.1,23.1,81,0,17,Thursday
3,10/6/2016 2:20,2:20:00 AM,1,1014.9,1019.9,56,4.1,23.1,81,0,2,Thursday
1,10/6/2016 2:20,2:20:00 AM,0,1014.9,1019.9,56,4.1,23.1,81,0,3,Thursday
1,10/6/2016 2:20,2:20:00 AM,1,1014.9,1019.9,56,4.1,23.1,81,0,6,Thursday
1,10/6/2016 2:40,2:40:00 AM,0,1014.9,1019.9,56,4.1,23.1,81,0,9,Thursday
1,10/6/2016 2:40,2:40:00 AM,1,1014.9,1019.9,56,4.1,23.1,81,0,7,Thursday
3,10/6/2016 2:40,2:40:00 AM,0,1014.9,1019.9,56,4.1,23.1,81,0,22,Thursday
3,10/6/2016 2:40,2:40:00 AM,1,1014.9,1019.9,56,4.1,23.1,81,0,2,Thursday
3,10/6/2016 3:00,3:00:00 AM,0,1014.9,1019.9,53,4.7,25.2,69,0,11,Thursday
3,10/6/2016 3:00,3:00:00 AM,1,1014.9,1019.9,53,4.7,25.2,69,0,5,Thursday
1,10/6/2016 3:00,3:00:00 AM,0,1014.9,1019.9,53,4.7,25.2,69,0,17,Thursday
1,10/6/2016 3:00,3:00:00 AM,1,1014.9,1019.9,53,4.7,25.2,69,0,3,Thursday
3,10/6/2016 3:20,3:20:00 AM,0,1014.9,1019.9,53,4.7,25.2,69,0,16,Thursday
3,10/6/2016 3:20,3:20:00 AM,1,1014.9,1019.9,53,4.7,25.2,69,0,3,Thursday
1,10/6/2016 3:20,3:20:00 AM,0,1014.9,1019.9,53,4.7,25.2,69,0,9,Thursday
1,10/6/2016 3:20,3:20:00 AM,1,1014.9,1019.9,53,4.7,25.2,69,0,8,Thursday
1,10/6/2016 3:40,3:40:00 AM,0,1014.9,1019.9,53,4.7,25.2,69,0,16,Thursday
1,10/6/2016 3:40,3:40:00 AM,1,1014.9,1019.9,53,4.7,25.2,69,0,8,Thursday
3,10/6/2016 3:40,3:40:00 AM,0,1014.9,1019.9,53,4.7,25.2,69,0,11,Thursday
3,10/6/2016 3:40,3:40:00 AM,1,1014.9,1019.9,53,4.7,25.2,69,0,2,Thursday
1,10/6/2016 4:00,4:00:00 AM,0,1014.9,1019.9,53,4.7,25.2,69,0,8,Thursday
1,10/6/2016 4:00,4:00:00 AM,1,1014.9,1019.9,53,4.7,25.2,69,0,7,Thursday
3,10/6/2016 4:00,4:00:00 AM,0,1014.9,1019.9,53,4.7,25.2,69,0,16,Thursday
3,10/6/2016 4:00,4:00:00 AM,1,1014.9,1019.9,53,4.7,25.2,69,0,1,Thursday
3,10/6/2016 4:20,4:20:00 AM,0,1014.9,1019.9,53,4.7,25.2,69,0,10,Thursday
3,10/6/2016 4:20,4:20:00 AM,1,1014.9,1019.9,53,4.7,25.2,69,0,6,Thursday
1,10/6/2016 4:20,4:20:00 AM,0,1014.9,1019.9,53,4.7,25.2,69,0,16,Thursday
1,10/6/2016 4:20,4:20:00 AM,1,1014.9,1019.9,53,4.7,25.2,69,0,10,Thursday
3,10/6/2016 4:40,4:40:00 AM,0,1014.9,1019.9,53,4.7,25.2,69,0,16,Thursday
3,10/6/2016 4:40,4:40:00 AM,1,1014.9,1019.9,53,4.7,25.2,69,0,9,Thursday
1,10/6/2016 4:40,4:40:00 AM,0,1014.9,1019.9,53,4.7,25.2,69,0,13,Thursday
1,10/6/2016 4:40,4:40:00 AM,1,1014.9,1019.9,53,4.7,25.2,69,0,9,Thursday
3,10/6/2016 5:00,5:00:00 AM,0,1014.9,1019.9,53,4.7,25.2,69,0,19,Thursday
3,10/6/2016 5:00,5:00:00 AM,1,1014.9,1019.9,53,4.7,25.2,69,0,13,Thursday
1,10/6/2016 5:00,5:00:00 AM,0,1014.9,1019.9,53,4.7,25.2,69,0,28,Thursday
1,10/6/2016 5:00,5:00:00 AM,1,1014.9,1019.9,53,4.7,25.2,69,0,18,Thursday
2,10/6/2016 5:00,5:00:00 AM,0,1014.9,1019.9,53,4.7,25.2,69,0,1,Thursday
3,10/6/2016 5:20,5:20:00 AM,0,1014.9,1019.9,53,4.7,25.2,69,0,20,Thursday
3,10/6/2016 5:20,5:20:00 AM,1,1014.9,1019.9,53,4.7,25.2,69,0,9,Thursday
1,10/6/2016 5:20,5:20:00 AM,0,1014.9,1019.9,53,4.7,25.2,69,0,26,Thursday
1,10/6/2016 5:20,5:20:00 AM,1,1014.9,1019.9,53,4.7,25.2,69,0,21,Thursday
3,10/6/2016 5:40,5:40:00 AM,0,1014.9,1019.9,53,4.7,25.2,69,0,36,Thursday
3,10/6/2016 5:40,5:40:00 AM,1,1014.9,1019.9,53,4.7,25.2,69,0,8,Thursday
1,10/6/2016 5:40,5:40:00 AM,0,1014.9,1019.9,53,4.7,25.2,69,0,28,Thursday
1,10/6/2016 5:40,5:40:00 AM,1,1014.9,1019.9,53,4.7,25.2,69,0,20,Thursday
3,10/6/2016 6:00,6:00:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,39,Thursday
3,10/6/2016 6:00,6:00:00 AM,1,1013.4,1018.4,59,1.5,23.9,82,0.8,13,Thursday
1,10/6/2016 6:00,6:00:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,46,Thursday
1,10/6/2016 6:00,6:00:00 AM,1,1013.4,1018.4,59,1.5,23.9,82,0.8,23,Thursday
2,10/6/2016 6:00,6:00:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,1,Thursday
3,10/6/2016 6:20,6:20:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,57,Thursday
3,10/6/2016 6:20,6:20:00 AM,1,1013.4,1018.4,59,1.5,23.9,82,0.8,10,Thursday
1,10/6/2016 6:20,6:20:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,53,Thursday
1,10/6/2016 6:20,6:20:00 AM,1,1013.4,1018.4,59,1.5,23.9,82,0.8,22,Thursday
2,10/6/2016 6:20,6:20:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,1,Thursday
3,10/6/2016 6:40,6:40:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,73,Thursday
3,10/6/2016 6:40,6:40:00 AM,1,1013.4,1018.4,59,1.5,23.9,82,0.8,20,Thursday
1,10/6/2016 6:40,6:40:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,72,Thursday
1,10/6/2016 6:40,6:40:00 AM,1,1013.4,1018.4,59,1.5,23.9,82,0.8,34,Thursday
2,10/6/2016 6:40,6:40:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,2,Thursday
1,10/6/2016 7:00,7:00:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,80,Thursday
1,10/6/2016 7:00,7:00:00 AM,1,1013.4,1018.4,59,1.5,23.9,82,0.8,14,Thursday
3,10/6/2016 7:00,7:00:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,109,Thursday
3,10/6/2016 7:00,7:00:00 AM,1,1013.4,1018.4,59,1.5,23.9,82,0.8,22,Thursday
2,10/6/2016 7:00,7:00:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,3,Thursday
3,10/6/2016 7:20,7:20:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,131,Thursday
3,10/6/2016 7:20,7:20:00 AM,1,1013.4,1018.4,59,1.5,23.9,82,0.8,17,Thursday
1,10/6/2016 7:20,7:20:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,114,Thursday
1,10/6/2016 7:20,7:20:00 AM,1,1013.4,1018.4,59,1.5,23.9,82,0.8,21,Thursday
2,10/6/2016 7:20,7:20:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,7,Thursday
3,10/6/2016 7:40,7:40:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,127,Thursday
3,10/6/2016 7:40,7:40:00 AM,1,1013.4,1018.4,59,1.5,23.9,82,0.8,16,Thursday
1,10/6/2016 7:40,7:40:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,135,Thursday
1,10/6/2016 7:40,7:40:00 AM,1,1013.4,1018.4,59,1.5,23.9,82,0.8,18,Thursday
2,10/6/2016 7:40,7:40:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,13,Thursday
3,10/6/2016 8:00,8:00:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,124,Thursday
3,10/6/2016 8:00,8:00:00 AM,1,1013.4,1018.4,59,1.5,23.9,82,0.8,21,Thursday
1,10/6/2016 8:00,8:00:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,122,Thursday
1,10/6/2016 8:00,8:00:00 AM,1,1013.4,1018.4,59,1.5,23.9,82,0.8,18,Thursday
2,10/6/2016 8:00,8:00:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,8,Thursday
1,10/6/2016 8:20,8:20:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,150,Thursday
1,10/6/2016 8:20,8:20:00 AM,1,1013.4,1018.4,59,1.5,23.9,82,0.8,21,Thursday
3,10/6/2016 8:20,8:20:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,148,Thursday
3,10/6/2016 8:20,8:20:00 AM,1,1013.4,1018.4,59,1.5,23.9,82,0.8,18,Thursday
2,10/6/2016 8:20,8:20:00 AM,0,1013.4,1018.4,59,1.5,23.9,82,0.8,7,Thursday
