tollgate_id,time_window,Time,direction,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,volume,dayofweek,A,B,C
1,9/29/2016 7:40,7:40:00 AM,1,1006.4,1011.4,355,6.9,21,95,0.1,83,Thursday,0,111.6282353,195.6752941
3,9/29/2016 7:40,7:40:00 AM,0,1006.4,1011.4,355,6.9,21,95,0.1,121,Thursday,129.94096,111.8494667,182.1576923
3,9/29/2016 7:40,7:40:00 AM,1,1006.4,1011.4,355,6.9,21,95,0.1,60,Thursday,129.94096,111.8494667,182.1576923
2,9/29/2016 7:40,7:40:00 AM,0,1006.4,1011.4,355,6.9,21,95,0.1,88,Thursday,74.79334646,0,0
3,9/29/2016 8:00,8:00:00 AM,0,1006.4,1011.4,355,6.9,21,95,0.1,149,Thursday,126.0409322,122.4982895,202.73375
3,9/29/2016 8:00,8:00:00 AM,1,1006.4,1011.4,355,6.9,21,95,0.1,103,Thursday,126.0409322,122.4982895,202.73375
2,9/29/2016 8:00,8:00:00 AM,0,1006.4,1011.4,355,6.9,21,95,0.1,105,Thursday,72.86806452,0,0
1,9/29/2016 8:00,8:00:00 AM,0,1006.4,1011.4,355,6.9,21,95,0.1,41,Thursday,0,115.613913,170.444375
1,9/29/2016 8:00,8:00:00 AM,1,1006.4,1011.4,355,6.9,21,95,0.1,97,Thursday,0,115.613913,170.444375
2,9/29/2016 8:20,8:20:00 AM,0,1006.4,1011.4,355,6.9,21,95,0.1,99,Thursday,87.42241497,0,0
3,9/29/2016 8:20,8:20:00 AM,0,1006.4,1011.4,355,6.9,21,95,0.1,141,Thursday,120.5373333,114.9848148,288.6575
3,9/29/2016 8:20,8:20:00 AM,1,1006.4,1011.4,355,6.9,21,95,0.1,105,Thursday,120.5373333,114.9848148,288.6575
1,9/29/2016 8:20,8:20:00 AM,0,1006.4,1011.4,355,6.9,21,95,0.1,48,Thursday,0,116.1237143,172.0075
1,9/29/2016 8:20,8:20:00 AM,1,1006.4,1011.4,355,6.9,21,95,0.1,102,Thursday,0,116.1237143,172.0075
1,9/29/2016 8:40,8:40:00 AM,0,1006.4,1011.4,355,6.9,21,95,0.1,50,Thursday,0,118.1775,172.4028889
1,9/29/2016 8:40,8:40:00 AM,1,1006.4,1011.4,355,6.9,21,95,0.1,122,Thursday,0,118.1775,172.4028889
2,9/29/2016 8:40,8:40:00 AM,0,1006.4,1011.4,355,6.9,21,95,0.1,114,Thursday,84.81565836,0,0
3,9/29/2016 8:40,8:40:00 AM,0,1006.4,1011.4,355,6.9,21,95,0.1,145,Thursday,146.8566087,136.6245714,171.5252941
3,9/29/2016 8:40,8:40:00 AM,1,1006.4,1011.4,355,6.9,21,95,0.1,123,Thursday,146.8566087,136.6245714,171.5252941
2,9/29/2016 9:00,9:00:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,117,Thursday,83.42488189,0,0
3,9/29/2016 9:00,9:00:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,128,Thursday,142.4713386,137.0752273,242.1847826
3,9/29/2016 9:00,9:00:00 AM,1,1006.4,1011.4,356,4,20.6,96,1.4,130,Thursday,142.4713386,137.0752273,242.1847826
1,9/29/2016 9:00,9:00:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,47,Thursday,0,121.4638298,210.8874468
1,9/29/2016 9:00,9:00:00 AM,1,1006.4,1011.4,356,4,20.6,96,1.4,97,Thursday,0,121.4638298,210.8874468
3,9/29/2016 9:20,9:20:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,106,Thursday,153.6174306,113.3703614,176.6942105
3,9/29/2016 9:20,9:20:00 AM,1,1006.4,1011.4,356,4,20.6,96,1.4,111,Thursday,153.6174306,113.3703614,176.6942105
2,9/29/2016 9:20,9:20:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,102,Thursday,73.98886076,0,0
1,9/29/2016 9:20,9:20:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,40,Thursday,0,117.7925455,226.5347619
1,9/29/2016 9:20,9:20:00 AM,1,1006.4,1011.4,356,4,20.6,96,1.4,113,Thursday,0,117.7925455,226.5347619
3,9/29/2016 9:40,9:40:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,105,Thursday,180.1876423,117.2191667,170.874
3,9/29/2016 9:40,9:40:00 AM,1,1006.4,1011.4,356,4,20.6,96,1.4,121,Thursday,180.1876423,117.2191667,170.874
1,9/29/2016 9:40,9:40:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,48,Thursday,0,126.0331915,175.2445
1,9/29/2016 9:40,9:40:00 AM,1,1006.4,1011.4,356,4,20.6,96,1.4,83,Thursday,0,126.0331915,175.2445
2,9/29/2016 9:40,9:40:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,82,Thursday,75.60441748,0,0
3,9/29/2016 10:00,10:00:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,126,Thursday,105.8996377,100.8330208,179.3165217
3,9/29/2016 10:00,10:00:00 AM,1,1006.4,1011.4,356,4,20.6,96,1.4,80,Thursday,105.8996377,100.8330208,179.3165217
2,9/29/2016 10:00,10:00:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,82,Thursday,70.47651786,0,0
1,9/29/2016 10:00,10:00:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,56,Thursday,0,126.0379167,183.5421622
1,9/29/2016 10:00,10:00:00 AM,1,1006.4,1011.4,356,4,20.6,96,1.4,101,Thursday,0,126.0379167,183.5421622
1,9/29/2016 10:20,10:20:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,51,Thursday,0,117.5689189,170.6997674
1,9/29/2016 10:20,10:20:00 AM,1,1006.4,1011.4,356,4,20.6,96,1.4,98,Thursday,0,117.5689189,170.6997674
3,9/29/2016 10:20,10:20:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,117,Thursday,112.8684298,111.5795455,179.658
3,9/29/2016 10:20,10:20:00 AM,1,1006.4,1011.4,356,4,20.6,96,1.4,91,Thursday,112.8684298,111.5795455,179.658
2,9/29/2016 10:20,10:20:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,85,Thursday,70.11685393,0,0
1,9/29/2016 10:40,10:40:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,40,Thursday,0,137.5876471,180.8594595
1,9/29/2016 10:40,10:40:00 AM,1,1006.4,1011.4,356,4,20.6,96,1.4,114,Thursday,0,137.5876471,180.8594595
2,9/29/2016 10:40,10:40:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,80,Thursday,65.93259459,0,0
3,9/29/2016 10:40,10:40:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,97,Thursday,111.2002299,120.6021667,182.88
3,9/29/2016 10:40,10:40:00 AM,1,1006.4,1011.4,356,4,20.6,96,1.4,77,Thursday,111.2002299,120.6021667,182.88
3,9/29/2016 11:00,11:00:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,95,Thursday,122.463913,118.7635,198.7030435
3,9/29/2016 11:00,11:00:00 AM,1,1006.4,1011.4,356,4,20.6,96,1.4,85,Thursday,122.463913,118.7635,198.7030435
2,9/29/2016 11:00,11:00:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,48,Thursday,64.90656442,0,0
1,9/29/2016 11:00,11:00:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,39,Thursday,0,143.7572,175.5685366
1,9/29/2016 11:00,11:00:00 AM,1,1006.4,1011.4,356,4,20.6,96,1.4,71,Thursday,0,143.7572,175.5685366
3,9/29/2016 11:20,11:20:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,95,Thursday,110.8374627,117.9275862,165.5488889
3,9/29/2016 11:20,11:20:00 AM,1,1006.4,1011.4,356,4,20.6,96,1.4,81,Thursday,110.8374627,117.9275862,165.5488889
1,9/29/2016 11:20,11:20:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,41,Thursday,0,119.3340541,173.7551613
1,9/29/2016 11:20,11:20:00 AM,1,1006.4,1011.4,356,4,20.6,96,1.4,72,Thursday,0,119.3340541,173.7551613
2,9/29/2016 11:20,11:20:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,45,Thursday,62.29323864,0,0
1,9/29/2016 11:40,11:40:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,36,Thursday,0,127.5085714,170.3616216
1,9/29/2016 11:40,11:40:00 AM,1,1006.4,1011.4,356,4,20.6,96,1.4,83,Thursday,0,127.5085714,170.3616216
3,9/29/2016 11:40,11:40:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,100,Thursday,121.6096,114.6195349,160.2446667
3,9/29/2016 11:40,11:40:00 AM,1,1006.4,1011.4,356,4,20.6,96,1.4,68,Thursday,121.6096,114.6195349,160.2446667
2,9/29/2016 11:40,11:40:00 AM,0,1006.4,1011.4,356,4,20.6,96,1.4,62,Thursday,67.7784252,0,0
2,9/29/2016 12:00,12:00:00 PM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,69,Thursday,62.99426573,0,0
1,9/29/2016 12:00,12:00:00 PM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,35,Thursday,0,96.58294118,165.5564103
1,9/29/2016 12:00,12:00:00 PM,1,1007.6,1012.6,10,3.1,20.3,97,1.5,100,Thursday,0,96.58294118,165.5564103
3,9/29/2016 12:00,12:00:00 PM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,88,Thursday,115.553875,99.71469697,157.2122222
3,9/29/2016 12:00,12:00:00 PM,1,1007.6,1012.6,10,3.1,20.3,97,1.5,97,Thursday,115.553875,99.71469697,157.2122222
2,9/29/2016 12:20,12:20:00 PM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,78,Thursday,67.43690323,0,0
3,9/29/2016 12:20,12:20:00 PM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,92,Thursday,109.2647143,105.2079592,172.4678947
3,9/29/2016 12:20,12:20:00 PM,1,1007.6,1012.6,10,3.1,20.3,97,1.5,83,Thursday,109.2647143,105.2079592,172.4678947
1,9/29/2016 12:20,12:20:00 PM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,35,Thursday,0,121.3876667,158.457
1,9/29/2016 12:20,12:20:00 PM,1,1007.6,1012.6,10,3.1,20.3,97,1.5,83,Thursday,0,121.3876667,158.457
2,9/29/2016 12:40,12:40:00 PM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,75,Thursday,60.1975,0,0
3,9/29/2016 12:40,12:40:00 PM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,94,Thursday,103.0174286,108.4552308,169.895625
3,9/29/2016 12:40,12:40:00 PM,1,1007.6,1012.6,10,3.1,20.3,97,1.5,94,Thursday,103.0174286,108.4552308,169.895625
1,9/29/2016 12:40,12:40:00 PM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,43,Thursday,0,118.1689286,174.1751515
1,9/29/2016 12:40,12:40:00 PM,1,1007.6,1012.6,10,3.1,20.3,97,1.5,93,Thursday,0,118.1689286,174.1751515
2,9/29/2016 13:00,1:00:00 AM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,69,Thursday,60.88147727,0,0
3,9/29/2016 13:00,1:00:00 AM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,101,Thursday,113.0869412,96.22183333,153.1988889
3,9/29/2016 13:00,1:00:00 AM,1,1007.6,1012.6,10,3.1,20.3,97,1.5,83,Thursday,113.0869412,96.22183333,153.1988889
1,9/29/2016 13:00,1:00:00 AM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,50,Thursday,0,137.4,162.0596774
1,9/29/2016 13:00,1:00:00 AM,1,1007.6,1012.6,10,3.1,20.3,97,1.5,74,Thursday,0,137.4,162.0596774
3,9/29/2016 13:20,1:20:00 AM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,129,Thursday,117.8892405,102.725,161.7833333
3,9/29/2016 13:20,1:20:00 AM,1,1007.6,1012.6,10,3.1,20.3,97,1.5,76,Thursday,117.8892405,102.725,161.7833333
2,9/29/2016 13:20,1:20:00 AM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,66,Thursday,61.22302885,0,0
1,9/29/2016 13:20,1:20:00 AM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,24,Thursday,0,119.117,169.989697
1,9/29/2016 13:20,1:20:00 AM,1,1007.6,1012.6,10,3.1,20.3,97,1.5,83,Thursday,0,119.117,169.989697
1,9/29/2016 13:40,1:40:00 AM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,43,Thursday,0,120.1577419,165.8758537
1,9/29/2016 13:40,1:40:00 AM,1,1007.6,1012.6,10,3.1,20.3,97,1.5,77,Thursday,0,120.1577419,165.8758537
3,9/29/2016 13:40,1:40:00 AM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,111,Thursday,109.9647945,114.8938889,172.0727273
3,9/29/2016 13:40,1:40:00 AM,1,1007.6,1012.6,10,3.1,20.3,97,1.5,95,Thursday,109.9647945,114.8938889,172.0727273
2,9/29/2016 13:40,1:40:00 AM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,75,Thursday,62.38125683,0,0
2,9/29/2016 14:00,2:00:00 AM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,66,Thursday,67.36728723,0,0
1,9/29/2016 14:00,2:00:00 AM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,48,Thursday,0,127.6205405,184.2132
1,9/29/2016 14:00,2:00:00 AM,1,1007.6,1012.6,10,3.1,20.3,97,1.5,78,Thursday,0,127.6205405,184.2132
3,9/29/2016 14:00,2:00:00 AM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,125,Thursday,107.1520225,108.8647541,155.5745833
3,9/29/2016 14:00,2:00:00 AM,1,1007.6,1012.6,10,3.1,20.3,97,1.5,98,Thursday,107.1520225,108.8647541,155.5745833
3,9/29/2016 14:20,2:20:00 AM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,110,Thursday,110.5110606,118.0366667,173.5456522
3,9/29/2016 14:20,2:20:00 AM,1,1007.6,1012.6,10,3.1,20.3,97,1.5,84,Thursday,110.5110606,118.0366667,173.5456522
2,9/29/2016 14:20,2:20:00 AM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,67,Thursday,70.50020202,0,0
1,9/29/2016 14:20,2:20:00 AM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,43,Thursday,0,121.1671875,181.6864865
1,9/29/2016 14:20,2:20:00 AM,1,1007.6,1012.6,10,3.1,20.3,97,1.5,66,Thursday,0,121.1671875,181.6864865
1,9/29/2016 14:40,2:40:00 AM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,55,Thursday,0,127.3971875,171.185
1,9/29/2016 14:40,2:40:00 AM,1,1007.6,1012.6,10,3.1,20.3,97,1.5,91,Thursday,0,127.3971875,171.185
3,9/29/2016 14:40,2:40:00 AM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,82,Thursday,123.1788372,103.2838235,179.4242105
3,9/29/2016 14:40,2:40:00 AM,1,1007.6,1012.6,10,3.1,20.3,97,1.5,83,Thursday,123.1788372,103.2838235,179.4242105
2,9/29/2016 14:40,2:40:00 AM,0,1007.6,1012.6,10,3.1,20.3,97,1.5,64,Thursday,65.97683544,0,0
2,9/29/2016 15:00,3:00:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,82,Thursday,67.47568627,0,0
3,9/29/2016 15:00,3:00:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,85,Thursday,148.7328169,115.4289189,167.9223529
3,9/29/2016 15:00,3:00:00 AM,1,1007.9,1012.9,342,2.6,19.9,97,0.3,93,Thursday,148.7328169,115.4289189,167.9223529
1,9/29/2016 15:00,3:00:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,53,Thursday,0,122.6961905,160.0604167
1,9/29/2016 15:00,3:00:00 AM,1,1007.9,1012.9,342,2.6,19.9,97,0.3,78,Thursday,0,122.6961905,160.0604167
3,9/29/2016 15:20,3:20:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,88,Thursday,117.1374648,112.764386,180.4095
3,9/29/2016 15:20,3:20:00 AM,1,1007.9,1012.9,342,2.6,19.9,97,0.3,86,Thursday,117.1374648,112.764386,180.4095
1,9/29/2016 15:20,3:20:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,65,Thursday,0,120.864878,184.9933333
1,9/29/2016 15:20,3:20:00 AM,1,1007.9,1012.9,342,2.6,19.9,97,0.3,53,Thursday,0,120.864878,184.9933333
2,9/29/2016 15:20,3:20:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,78,Thursday,72.31340659,0,0
2,9/29/2016 15:40,3:40:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,85,Thursday,67.04767442,0,0
3,9/29/2016 15:40,3:40:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,130,Thursday,116.8266667,101.8464444,187.5309091
3,9/29/2016 15:40,3:40:00 AM,1,1007.9,1012.9,342,2.6,19.9,97,0.3,97,Thursday,116.8266667,101.8464444,187.5309091
1,9/29/2016 15:40,3:40:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,53,Thursday,0,116.84375,183.3778571
1,9/29/2016 15:40,3:40:00 AM,1,1007.9,1012.9,342,2.6,19.9,97,0.3,94,Thursday,0,116.84375,183.3778571
3,9/29/2016 16:00,4:00:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,108,Thursday,109.3585,105.8787302,195.9091304
3,9/29/2016 16:00,4:00:00 AM,1,1007.9,1012.9,342,2.6,19.9,97,0.3,94,Thursday,109.3585,105.8787302,195.9091304
1,9/29/2016 16:00,4:00:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,60,Thursday,0,140.1803704,189.2113043
1,9/29/2016 16:00,4:00:00 AM,1,1007.9,1012.9,342,2.6,19.9,97,0.3,67,Thursday,0,140.1803704,189.2113043
2,9/29/2016 16:00,4:00:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,71,Thursday,63.47608974,0,0
2,9/29/2016 16:20,4:20:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,78,Thursday,69.69609137,0,0
1,9/29/2016 16:20,4:20:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,50,Thursday,0,114.4280769,176.5353571
1,9/29/2016 16:20,4:20:00 AM,1,1007.9,1012.9,342,2.6,19.9,97,0.3,103,Thursday,0,114.4280769,176.5353571
3,9/29/2016 16:20,4:20:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,125,Thursday,114.6427027,120.2734286,186.0586486
3,9/29/2016 16:20,4:20:00 AM,1,1007.9,1012.9,342,2.6,19.9,97,0.3,110,Thursday,114.6427027,120.2734286,186.0586486
1,9/29/2016 16:40,4:40:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,47,Thursday,0,125.3075,180.916
1,9/29/2016 16:40,4:40:00 AM,1,1007.9,1012.9,342,2.6,19.9,97,0.3,81,Thursday,0,125.3075,180.916
3,9/29/2016 16:40,4:40:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,122,Thursday,119.2969512,112.7405714,186.823
3,9/29/2016 16:40,4:40:00 AM,1,1007.9,1012.9,342,2.6,19.9,97,0.3,86,Thursday,119.2969512,112.7405714,186.823
2,9/29/2016 16:40,4:40:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,86,Thursday,69.40944751,0,0
3,9/29/2016 17:00,5:00:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,105,Thursday,120.5497436,101.26,188.568
3,9/29/2016 17:00,5:00:00 AM,1,1007.9,1012.9,342,2.6,19.9,97,0.3,96,Thursday,120.5497436,101.26,188.568
2,9/29/2016 17:00,5:00:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,78,Thursday,66.94361257,0,0
1,9/29/2016 17:00,5:00:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,30,Thursday,0,123.2304762,212.2736842
1,9/29/2016 17:00,5:00:00 AM,1,1007.9,1012.9,342,2.6,19.9,97,0.3,94,Thursday,0,123.2304762,212.2736842
2,9/29/2016 17:20,5:20:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,70,Thursday,68.98693642,0,0
3,9/29/2016 17:20,5:20:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,110,Thursday,110.6026,110.1133333,179.485
3,9/29/2016 17:20,5:20:00 AM,1,1007.9,1012.9,342,2.6,19.9,97,0.3,107,Thursday,110.6026,110.1133333,179.485
1,9/29/2016 17:20,5:20:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,30,Thursday,0,135.0304545,234.4452941
1,9/29/2016 17:20,5:20:00 AM,1,1007.9,1012.9,342,2.6,19.9,97,0.3,91,Thursday,0,135.0304545,234.4452941
2,9/29/2016 17:40,5:40:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,71,Thursday,64.45735632,0,0
3,9/29/2016 17:40,5:40:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,90,Thursday,114.2901031,102.5362,184.4244444
3,9/29/2016 17:40,5:40:00 AM,1,1007.9,1012.9,342,2.6,19.9,97,0.3,111,Thursday,114.2901031,102.5362,184.4244444
1,9/29/2016 17:40,5:40:00 AM,0,1007.9,1012.9,342,2.6,19.9,97,0.3,30,Thursday,0,104.4308333,168.5353846
1,9/29/2016 17:40,5:40:00 AM,1,1007.9,1012.9,342,2.6,19.9,97,0.3,130,Thursday,0,104.4308333,168.5353846
2,9/29/2016 18:00,6:00:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,70,Thursday,66.16230392,0,0
3,9/29/2016 18:00,6:00:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,42,Thursday,112.5781707,118.8663462,204.5209091
3,9/29/2016 18:00,6:00:00 AM,1,1006.4,1011.4,354,1.8,19.6,97,0.2,76,Thursday,112.5781707,118.8663462,204.5209091
1,9/29/2016 18:00,6:00:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,22,Thursday,0,141.17,172.8811111
1,9/29/2016 18:00,6:00:00 AM,1,1006.4,1011.4,354,1.8,19.6,97,0.2,77,Thursday,0,141.17,172.8811111
3,9/29/2016 18:20,6:20:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,9,Thursday,110.6982278,137.5401923,188.7809091
3,9/29/2016 18:20,6:20:00 AM,1,1006.4,1011.4,354,1.8,19.6,97,0.2,68,Thursday,110.6982278,137.5401923,188.7809091
2,9/29/2016 18:20,6:20:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,67,Thursday,60.66906736,0,0
1,9/29/2016 18:20,6:20:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,26,Thursday,0,129.3705,215.3968182
1,9/29/2016 18:20,6:20:00 AM,1,1006.4,1011.4,354,1.8,19.6,97,0.2,70,Thursday,0,129.3705,215.3968182
3,9/29/2016 18:40,6:40:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,43,Thursday,119.4564423,109.2815217,159.62
3,9/29/2016 18:40,6:40:00 AM,1,1006.4,1011.4,354,1.8,19.6,97,0.2,56,Thursday,119.4564423,109.2815217,159.62
2,9/29/2016 18:40,6:40:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,58,Thursday,64.27705607,0,0
1,9/29/2016 18:40,6:40:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,25,Thursday,0,140.1440476,195.0166667
1,9/29/2016 18:40,6:40:00 AM,1,1006.4,1011.4,354,1.8,19.6,97,0.2,87,Thursday,0,140.1440476,195.0166667
3,9/29/2016 19:00,7:00:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,68,Thursday,122.8469492,110.7573134,262.3735714
3,9/29/2016 19:00,7:00:00 AM,1,1006.4,1011.4,354,1.8,19.6,97,0.2,15,Thursday,122.8469492,110.7573134,262.3735714
2,9/29/2016 19:00,7:00:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,45,Thursday,65.51921053,0,0
1,9/29/2016 19:00,7:00:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,18,Thursday,0,138.5264,177.1734286
1,9/29/2016 19:00,7:00:00 AM,1,1006.4,1011.4,354,1.8,19.6,97,0.2,49,Thursday,0,138.5264,177.1734286
2,9/29/2016 19:20,7:20:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,44,Thursday,71.81156951,0,0
3,9/29/2016 19:20,7:20:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,54,Thursday,124.3301852,97.62482759,151.229375
3,9/29/2016 19:20,7:20:00 AM,1,1006.4,1011.4,354,1.8,19.6,97,0.2,37,Thursday,124.3301852,97.62482759,151.229375
1,9/29/2016 19:20,7:20:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,27,Thursday,0,129.0396667,169.6355
1,9/29/2016 19:20,7:20:00 AM,1,1006.4,1011.4,354,1.8,19.6,97,0.2,52,Thursday,0,129.0396667,169.6355
2,9/29/2016 19:40,7:40:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,41,Thursday,74.79334646,0,0
3,9/29/2016 19:40,7:40:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,46,Thursday,129.94096,111.8494667,182.1576923
3,9/29/2016 19:40,7:40:00 AM,1,1006.4,1011.4,354,1.8,19.6,97,0.2,17,Thursday,129.94096,111.8494667,182.1576923
1,9/29/2016 19:40,7:40:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,22,Thursday,0,111.6282353,195.6752941
1,9/29/2016 19:40,7:40:00 AM,1,1006.4,1011.4,354,1.8,19.6,97,0.2,35,Thursday,0,111.6282353,195.6752941
3,9/29/2016 20:00,8:00:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,49,Thursday,126.0409322,122.4982895,202.73375
3,9/29/2016 20:00,8:00:00 AM,1,1006.4,1011.4,354,1.8,19.6,97,0.2,19,Thursday,126.0409322,122.4982895,202.73375
1,9/29/2016 20:00,8:00:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,30,Thursday,0,115.613913,170.444375
1,9/29/2016 20:00,8:00:00 AM,1,1006.4,1011.4,354,1.8,19.6,97,0.2,46,Thursday,0,115.613913,170.444375
2,9/29/2016 20:00,8:00:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,25,Thursday,72.86806452,0,0
3,9/29/2016 20:20,8:20:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,51,Thursday,120.5373333,114.9848148,288.6575
3,9/29/2016 20:20,8:20:00 AM,1,1006.4,1011.4,354,1.8,19.6,97,0.2,52,Thursday,120.5373333,114.9848148,288.6575
2,9/29/2016 20:20,8:20:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,26,Thursday,87.42241497,0,0
1,9/29/2016 20:20,8:20:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,16,Thursday,0,116.1237143,172.0075
1,9/29/2016 20:20,8:20:00 AM,1,1006.4,1011.4,354,1.8,19.6,97,0.2,33,Thursday,0,116.1237143,172.0075
3,9/29/2016 20:40,8:40:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,53,Thursday,146.8566087,136.6245714,171.5252941
3,9/29/2016 20:40,8:40:00 AM,1,1006.4,1011.4,354,1.8,19.6,97,0.2,22,Thursday,146.8566087,136.6245714,171.5252941
2,9/29/2016 20:40,8:40:00 AM,0,1006.4,1011.4,354,1.8,19.6,97,0.2,40,Thursday,84.81565836,0,0
